,Subject.Id,Contact.ID,cat,svy_contact,empstatus,jailprison,close,baseline_flag,dup,reinstall_flag1,reinstall_flag2,phonesurvey,Total number of calls,Total duration of calls,Total incoming calls,Total outgoing calls,Total number of missed calls,"Total number of incoming calls, excluding missed",Proportion of incoming calls answered,"0 to 1, =1 perfect reciprocity",Proportion of calls incoming,Duration of incoming calls,Duration of outgoing calls,Total number of night calls,Any night call,Number of incoming calls at night,Number of outgoing calls at night,Any night incoming call,Any night outgoing call,Min days between calls,Max days between calls,Total number of texts,Any night text,Number of texts at night,Min days between texts,Max days between texts
6691,1304,a0000022aac1fa131090045,Phone survey,Person,Self-employed,0.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6692,1304,a0000022aac1fa1330935001,No phone survey,,,,,,,0.0,0.0,0.0,7.0,157.0,2.0,5.0,2.0,0.0,0.0,0.571428597,0.28571429800000003,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6693,1304,a0000022aac1fa1339775360,No phone survey,,,,,,,0.0,0.0,0.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6694,1304,a0000022aac1fa1340299920,No phone survey,,,,,,,0.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6695,1304,a0000022aac1fa1343530135,Phone survey,Business - other,,,,0.0,0.0,0.0,0.0,1.0,1.0,85.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6696,1304,a0000022aac1fa1396458910,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,29.0,2593.0,3.0,26.0,0.0,3.0,1.0,0.206896544,0.103448279,1535.0,1058.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,5.0,,,,,
6697,1304,a0000022aac1fa1466056935,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,22.0,4247.0,1.0,21.0,0.0,1.0,1.0,0.09090912300000001,0.045454547000000005,7.0,4240.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,,,,,
6698,1304,a0000022aac1fa1485471777,No phone survey,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6699,1304,a0000022aac1fa1538621637,No phone survey,,,,,,,0.0,0.0,0.0,3.0,269.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,,,,,
6700,1304,a0000022aac1fa1568626714,Phone survey,Person,Not Working,,100.0,0.0,0.0,0.0,0.0,1.0,4.0,10142.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,10142.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,
6701,1304,a0000022aac1fa1572714908,No phone survey,,,,,,,0.0,0.0,0.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6702,1304,a0000022aac1fa1614231201,No phone survey,,,,,,,0.0,0.0,0.0,11.0,143.0,2.0,9.0,1.0,1.0,0.5,0.363636374,0.181818187,5.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,
6703,1304,a0000022aac1fa1631053222,No phone survey,,,,,,,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6704,1304,a0000022aac1fa1647172092,Phone survey,Person,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,403.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,403.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,
6705,1304,a0000022aac1fa1647859877,No phone survey,,,,,,,0.0,0.0,0.0,6.0,1481.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,16.0,,,,,
6706,1304,a0000022aac1fa1721310784,Phone survey,Person,Not Working,0.0,90.0,0.0,0.0,0.0,0.0,1.0,5.0,2155.0,4.0,1.0,0.0,4.0,1.0,0.39999997600000003,0.800000012,2099.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6707,1304,a0000022aac1fa1722822971,No phone survey,,,,,,,0.0,0.0,0.0,6.0,127.0,2.0,4.0,1.0,1.0,0.5,0.666666687,0.333333343,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,
6708,1304,a0000022aac1fa1731294399,No phone survey,,,,,,,0.0,0.0,0.0,1.0,794.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6709,1304,a0000022aac1fa1764906499,No phone survey,,,,,,,0.0,0.0,0.0,5.0,980.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
6710,1304,a0000022aac1fa1793912767,No phone survey,,,,,,,0.0,0.0,0.0,1.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6711,1304,a0000022aac1fa1812828664,No phone survey,,,,,,,0.0,0.0,0.0,3.0,83.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,0.0,1.0,0.0,1.0,29.0,29.0,,,,,
6712,1304,a0000022aac1fa1822592131,No phone survey,,,,,,,0.0,0.0,0.0,30.0,16403.0,16.0,14.0,5.0,11.0,0.6875,0.933333278,0.5333333610000001,11847.0,4556.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,,,,,
6713,1304,a0000022aac1fa1828504417,Phone survey,Person,Not Working,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,51.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6714,1304,a0000022aac1fa1842204669,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,3.0,145.0,1.0,2.0,0.0,1.0,1.0,0.666666687,0.333333343,118.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6715,1304,a0000022aac1fa1852254819,No phone survey,,,,,,,0.0,0.0,0.0,2.0,14.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6716,1304,a0000022aac1fa1866713462,No phone survey,,,,,,,0.0,0.0,0.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6717,1304,a0000022aac1fa1921335103,No phone survey,,,,,,,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6718,1304,a0000022aac1fa192213983,No phone survey,,,,,,,0.0,0.0,0.0,4.0,172.0,2.0,2.0,2.0,0.0,0.0,1.0,0.5,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,
6719,1304,a0000022aac1fa1927691260,No phone survey,,,,,,,0.0,0.0,0.0,14.0,664.0,13.0,1.0,9.0,4.0,0.307692319,0.142857194,0.928571403,628.0,36.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,,,,,
6720,1304,a0000022aac1fa2006919634,No phone survey,,,,,,,0.0,0.0,0.0,3.0,138.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,
6721,1304,a0000022aac1fa2044115708,No phone survey,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6722,1304,a0000022aac1fa2048753631,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,55.0,5409.0,20.0,35.0,8.0,12.0,0.600000024,0.727272749,0.363636374,1530.0,3879.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,,,,,
6723,1304,a0000022aac1fa2055545741,No phone survey,,,,,,,0.0,0.0,0.0,1.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6724,1304,a0000022aac1fa2075534082,No phone survey,,,,,,,0.0,0.0,0.0,11.0,686.0,4.0,7.0,0.0,4.0,1.0,0.727272749,0.363636374,266.0,420.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,22.0,,,,,
6725,1304,a0000022aac1fa2087969617,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,1.0,36.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6726,1304,a0000022aac1fa21543474,No phone survey,,,,,,,0.0,0.0,0.0,4.0,114.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,3.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6727,1304,a0000022aac1fa224063734,No phone survey,,,,,,,0.0,0.0,0.0,1.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6728,1304,a0000022aac1fa255163292,Phone survey,Business - other,,,,0.0,1.0,0.0,0.0,1.0,1.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6729,1304,a0000022aac1fa255764241,No phone survey,,,,,,,0.0,0.0,0.0,9.0,213.0,3.0,6.0,0.0,3.0,1.0,0.666666687,0.333333343,20.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
6730,1304,a0000022aac1fa260324771,No phone survey,,,,,,,0.0,0.0,0.0,7.0,876.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,39.0,,,,,
6731,1304,a0000022aac1fa296286963,No phone survey,,,,,,,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6732,1304,a0000022aac1fa314917946,No phone survey,,,,,,,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6733,1304,a0000022aac1fa332061276,No phone survey,,,,,,,0.0,0.0,0.0,2.0,197.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,
6734,1304,a0000022aac1fa354699897,Phone survey,Person,,,13.0,0.0,0.0,0.0,0.0,1.0,16.0,1077.0,4.0,12.0,1.0,3.0,0.75,0.5,0.25,239.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,,,,,
6735,1304,a0000022aac1fa376939634,Phone survey,Person,Working Formally,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6736,1304,a0000022aac1fa379236539,No phone survey,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6737,1304,a0000022aac1fa409697027,No phone survey,,,,,,,0.0,0.0,0.0,1.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6738,1304,a0000022aac1fa411755687,No phone survey,,,,,,,0.0,0.0,0.0,23.0,2505.0,2.0,21.0,1.0,1.0,0.5,0.17391306199999998,0.08695652300000001,594.0,1911.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,,,,,
6739,1304,a0000022aac1fa491793415,No phone survey,,,,,,,0.0,0.0,0.0,3.0,1506.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,1.0,1.0,0.0,3.0,0.0,1.0,,,,,,,
6740,1304,a0000022aac1fa510235200,Phone survey,Person,Not Working,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,61.0,3.0,1.0,1.0,2.0,0.666666687,0.5,0.75,43.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,,,,,
6741,1304,a0000022aac1fa511915967,No phone survey,,,,,,,0.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6742,1304,a0000022aac1fa527440547,No phone survey,,,,,,,0.0,0.0,0.0,1.0,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6743,1304,a0000022aac1fa534439795,Phone survey,,,,,0.0,0.0,0.0,0.0,1.0,4.0,202.0,2.0,2.0,0.0,2.0,1.0,1.0,0.5,77.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6744,1304,a0000022aac1fa539517463,No phone survey,,,,,,,0.0,0.0,0.0,3.0,177.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,1.0,0.0,2.0,0.0,1.0,36.0,36.0,,,,,
6745,1304,a0000022aac1fa543440325,No phone survey,,,,,,,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6746,1304,a0000022aac1fa574006772,No phone survey,,,,,,,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6747,1304,a0000022aac1fa588380562,No phone survey,,,,,,,0.0,0.0,0.0,1.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6748,1304,a0000022aac1fa589204769,No phone survey,,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6749,1304,a0000022aac1fa606298194,No phone survey,,,,,,,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6750,1304,a0000022aac1fa608656623,No phone survey,,,,,,,0.0,0.0,0.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6751,1304,a0000022aac1fa641186016,No phone survey,,,,,,,0.0,0.0,0.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6752,1304,a0000022aac1fa645966036,No phone survey,,,,,,,0.0,0.0,0.0,17.0,2301.0,1.0,16.0,0.0,1.0,1.0,0.11764705199999999,0.05882353,183.0,2118.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,3.0,,,,,
6753,1304,a0000022aac1fa691625582,No phone survey,,,,,,,0.0,0.0,0.0,3.0,228.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6754,1304,a0000022aac1fa71207500,Phone survey,Business - other,,,,0.0,0.0,0.0,0.0,1.0,10.0,790.0,2.0,8.0,1.0,1.0,0.5,0.39999997600000003,0.200000003,47.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6755,1304,a0000022aac1fa715170914,No phone survey,,,,,,,0.0,0.0,0.0,2.0,148.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6756,1304,a0000022aac1fa718349285,No phone survey,,,,,,,0.0,0.0,0.0,6.0,6482.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6482.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,40.0,,,,,
6757,1304,a0000022aac1fa737651970,No phone survey,,,,,,,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6758,1304,a0000022aac1fa738456894,No phone survey,,,,,,,0.0,0.0,0.0,1.0,168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6759,1304,a0000022aac1fa74983677,No phone survey,,,,,,,0.0,0.0,0.0,3.0,18.0,2.0,1.0,1.0,1.0,0.5,0.666666627,0.666666687,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6760,1304,a0000022aac1fa790218727,No phone survey,,,,,,,0.0,0.0,0.0,2.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,,,,,
6761,1304,a0000022aac1fa803357569,Phone survey,Person,Not Working,0.0,92.0,0.0,0.0,0.0,0.0,1.0,65.0,5901.0,4.0,61.0,1.0,3.0,0.75,0.123076916,0.061538462,73.0,5828.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,12.0,,,,,
6762,1304,a0000022aac1fa843350641,No phone survey,,,,,,,0.0,0.0,0.0,1.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6763,1304,a0000022aac1fa846838323,No phone survey,,,,,,,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6764,1304,a0000022aac1fa856053925,Phone survey,Business - work or search related,,,,0.0,0.0,0.0,0.0,1.0,6.0,113.0,3.0,3.0,1.0,2.0,0.666666687,1.0,0.5,34.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,,,,,
6765,1304,a0000022aac1fa866426011,No phone survey,,,,,,,0.0,0.0,0.0,4.0,1237.0,4.0,0.0,1.0,3.0,0.75,0.0,1.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,,,,,
6766,1304,a0000022aac1fa896021906,No phone survey,,,,,,,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6767,1304,a0000022aac1fa917852992,Phone survey,Business - work or search related,,,,0.0,0.0,0.0,0.0,1.0,3.0,97.0,1.0,2.0,0.0,1.0,1.0,0.666666687,0.333333343,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,,,,,
6768,1304,a0000022aac1fa976055260,Phone survey,Person,Not Working,0.0,99.0,0.0,1.0,0.0,0.0,1.0,24.0,3699.0,1.0,23.0,0.0,1.0,1.0,0.08333331299999999,0.041666668,408.0,3291.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,14.0,,,,,
6769,1304,a0000022aac1fa978383489,No phone survey,,,,,,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6770,1304,a0000022aac1fa98461891,No phone survey,,,,,,,0.0,0.0,0.0,2.0,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6771,1305,a0000022ae9b42-1057935508,No phone survey,,,,,,,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6772,1305,a0000022ae9b42-1085312912,No phone survey,,,,,,,0.0,0.0,0.0,17.0,5229.0,2.0,15.0,1.0,1.0,0.5,0.23529410399999998,0.117647059,120.0,5109.0,2.0,1.0,2.0,11.0,1.0,1.0,1.0,5.0,,,,,
6773,1305,a0000022ae9b42-1095164144,No phone survey,,,,,,,0.0,0.0,0.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6774,1305,a0000022ae9b42-1109317233,No phone survey,,,,,,,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6775,1305,a0000022ae9b42-1113503257,No phone survey,,,,,,,0.0,0.0,0.0,2.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6776,1305,a0000022ae9b42-1153393878,No phone survey,,,,,,,0.0,0.0,0.0,1.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6777,1305,a0000022ae9b42-1203890793,No phone survey,,,,,,,0.0,0.0,0.0,23.0,1384.0,6.0,17.0,4.0,2.0,0.333333343,0.521739125,0.260869563,162.0,1222.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,
6778,1305,a0000022ae9b42-1210973140,No phone survey,,,,,,,0.0,0.0,0.0,5.0,205.0,1.0,4.0,0.0,1.0,1.0,0.39999997600000003,0.200000003,88.0,117.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,,,,,
6779,1305,a0000022ae9b42-1221368555,No phone survey,,,,,,,0.0,0.0,0.0,5.0,152.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,,,,
6780,1305,a0000022ae9b42-1231671994,No phone survey,,,,,,,0.0,0.0,0.0,5.0,1106.0,1.0,4.0,1.0,0.0,0.0,0.39999997600000003,0.200000003,0.0,1106.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,,,,,
6781,1305,a0000022ae9b42-1242969556,No phone survey,,,,,,,0.0,0.0,0.0,1.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6782,1305,a0000022ae9b42-124547319,No phone survey,,,,,,,0.0,0.0,0.0,6.0,893.0,3.0,3.0,1.0,2.0,0.666666687,1.0,0.5,742.0,151.0,1.0,1.0,0.0,1.0,0.0,1.0,13.0,13.0,,,,,
6783,1305,a0000022ae9b42-1255851122,No phone survey,,,,,,,0.0,0.0,0.0,1.0,225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6784,1305,a0000022ae9b42-1277761613,No phone survey,,,,,,,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6785,1305,a0000022ae9b42-1290711529,No phone survey,,,,,,,0.0,0.0,0.0,3.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,12.0,,,,,
6786,1305,a0000022ae9b42-1295136366,No phone survey,,,,,,,0.0,0.0,0.0,10.0,238.0,4.0,6.0,4.0,0.0,0.0,0.800000012,0.400000006,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,,,,
6787,1305,a0000022ae9b42-1338921966,Phone survey,Person,Self-employed,0.0,100.0,1.0,0.0,0.0,0.0,1.0,28.0,1265.0,2.0,26.0,0.0,2.0,1.0,0.142857134,0.071428575,200.0,1065.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,3.0,,,,,
6788,1305,a0000022ae9b42-1354309988,No phone survey,,,,,,,0.0,0.0,0.0,2.0,139.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6789,1305,a0000022ae9b42-1385105643,No phone survey,,,,,,,0.0,0.0,0.0,3.0,1386.0,1.0,2.0,0.0,1.0,1.0,0.666666687,0.333333343,1.0,1385.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
6790,1305,a0000022ae9b42-1471244646,No phone survey,,,,,,,0.0,0.0,0.0,20.0,1192.0,1.0,19.0,0.0,1.0,1.0,0.100000024,0.050000000999999995,106.0,1086.0,2.0,1.0,1.0,15.0,1.0,1.0,1.0,4.0,,,,,
6791,1305,a0000022ae9b42-1480927714,No phone survey,,,,,,,0.0,0.0,0.0,1.0,318.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6792,1305,a0000022ae9b42-1485458132,No phone survey,,,,,,,0.0,0.0,0.0,1.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,,,
6793,1305,a0000022ae9b42-1522798755,No phone survey,,,,,,,0.0,0.0,0.0,4.0,377.0,1.0,3.0,1.0,0.0,0.0,0.5,0.25,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,,,,,
6794,1305,a0000022ae9b42-1633398864,No phone survey,,,,,,,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6795,1305,a0000022ae9b42-1692743958,Phone survey,Person,Self-employed,0.0,40.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6796,1305,a0000022ae9b42-1713793534,No phone survey,,,,,,,0.0,0.0,0.0,2.0,28.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
6797,1305,a0000022ae9b42-1714096055,No phone survey,,,,,,,0.0,0.0,0.0,7.0,250.0,1.0,6.0,1.0,0.0,0.0,0.28571426899999997,0.14285714900000002,0.0,250.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,
6798,1305,a0000022ae9b42-1715118804,No phone survey,,,,,,,0.0,0.0,0.0,4.0,130.0,1.0,3.0,1.0,0.0,0.0,0.5,0.25,0.0,130.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,,,,,
